snapshot_id,violation_id
4242,link-name
4242,link-name
4242,link-name
4242,link-name
4242,label
4242,link-name
4242,label
4242,link-name
4243,link-name
4243,link-name
4243,label
4243,link-name
4243,link-name
4243,link-name
4243,link-name
4243,link-name
4243,label
4244,label
4244,link-name
4244,label
4244,link-name
4244,link-name
4244,link-name
4244,link-name
4244,link-name
4244,link-name
4244,link-name
4244,label
4245,label
4245,link-name
4245,label
4245,link-name
4245,link-name
4245,link-name
4245,link-name
4245,link-name
4245,link-name
4245,link-name
4245,label
4246,label
4246,link-name
4246,label
4246,link-name
4246,link-name
4246,link-name
4246,link-name
4246,link-name
4246,link-name
4246,link-name
4246,label
4247,label
4247,link-name
4247,label
4247,link-name
4247,link-name
4247,link-name
4247,link-name
4247,link-name
4247,link-name
4247,link-name
4247,label
4248,label
4248,link-name
4248,label
4248,link-name
4248,link-name
4248,link-name
4248,link-name
4248,link-name
4248,link-name
4248,link-name
4248,label
4249,label
4249,link-name
4249,label
4249,link-name
4249,link-name
4249,link-name
4249,link-name
4249,link-name
4249,link-name
4249,link-name
4249,label
4250,label
4250,link-name
4250,label
4250,link-name
4250,link-name
4250,link-name
4250,link-name
4250,link-name
4250,link-name
4250,link-name
4250,label
4251,label
4251,link-name
4251,label
4251,link-name
4251,link-name
4251,link-name
4251,link-name
4251,link-name
4251,link-name
4251,link-name
4251,label
4252,image-alt
4253,image-alt
4254,image-alt
4255,image-alt
4256,image-alt
4257,image-alt
4258,image-alt
4259,image-alt
4260,image-alt
4261,image-alt
4262,image-alt
4263,image-alt
4265,label
4266,label
4267,label
4268,label
4269,label
4270,label
4273,image-alt
4274,image-alt
4275,image-alt
4276,image-alt
4277,image-alt
4278,image-alt
4279,image-alt
4280,image-alt
4281,image-alt
4282,image-alt
4283,image-alt
4284,image-alt
4285,image-alt
4286,image-alt
4287,image-alt
4288,link-name
4288,link-name
4289,link-name
4289,link-name
4290,link-name
4290,link-name
4291,link-name
4291,link-name
4292,link-name
4292,link-name
4293,link-name
4293,link-name
4294,link-name
4294,link-name
4295,link-name
4295,link-name
4296,link-name
4296,link-name
4297,link-name
4297,link-name
4298,link-name
4298,link-name
4299,link-name
4299,link-name
4300,link-name
4300,link-name
4301,link-name
4301,link-name
4302,link-name
4302,link-name
4303,link-name
4303,link-name
4304,link-name
4304,link-name
4305,link-name
4305,link-name
4306,link-name
4306,link-name
4307,link-name
4307,link-name
4308,link-name
4308,link-name
4309,link-name
4309,link-name
4310,link-name
4310,link-name
4311,link-name
4311,link-name
4312,link-name
4312,link-name
4313,link-name
4313,link-name
4314,link-name
4314,link-name
4315,link-name
4315,link-name
4316,link-name
4316,link-name
4317,link-name
4317,link-name
4318,link-name
4318,link-name
4319,link-name
4319,link-name
4320,link-name
4320,link-name
4321,link-name
4321,link-name
4322,link-name
4322,link-name
4323,link-name
4323,link-name
4373,aria-allowed-attr
4374,aria-allowed-attr
4375,aria-allowed-attr
4376,aria-allowed-attr
4424,document-title
4424,html-has-lang
4424,frame-title
4425,document-title
4425,html-has-lang
4425,frame-title
4426,document-title
4426,html-has-lang
4426,frame-title
4427,document-title
4427,html-has-lang
4427,frame-title
4427,document-title
4427,html-has-lang
4428,document-title
4428,html-has-lang
4428,frame-title
4428,document-title
4428,html-has-lang
4429,document-title
4429,html-has-lang
4429,frame-title
4429,document-title
4429,html-has-lang
4430,document-title
4430,html-has-lang
4430,frame-title
4430,document-title
4430,html-has-lang
4431,document-title
4431,html-has-lang
4431,frame-title
4431,document-title
4431,html-has-lang
4432,document-title
4432,html-has-lang
4432,frame-title
4437,list
4437,listitem
4437,image-alt
4438,image-alt
4438,list
4438,listitem
4439,image-alt
4439,list
4439,listitem
4440,image-alt
4440,list
4440,listitem
4441,list
4441,listitem
4441,image-alt
4442,image-alt
4442,list
4442,listitem
4443,image-alt
4443,list
4443,listitem
4444,image-alt
4444,list
4444,listitem
4445,image-alt
4445,list
4445,listitem
4446,image-alt
4446,list
4446,listitem
4447,image-alt
4447,list
4447,listitem
4448,list
4448,listitem
4448,image-alt
4449,list
4449,listitem
4449,image-alt
4450,list
4450,listitem
4450,image-alt
4451,list
4451,listitem
4451,image-alt
4452,list
4452,listitem
4452,image-alt
4453,list
4453,listitem
4453,image-alt
4454,list
4454,listitem
4454,image-alt
4455,list
4455,listitem
4455,image-alt
4456,list
4456,listitem
4456,image-alt
4457,list
4457,listitem
4457,image-alt
4458,list
4458,listitem
4458,image-alt
4459,list
4459,listitem
4459,image-alt
4528,link-name
4529,link-name
4547,listitem
4548,listitem
4549,listitem
4550,listitem
4551,listitem
4552,listitem
4553,listitem
4554,listitem
4555,listitem
4556,listitem
4557,listitem
4558,listitem
4559,document-title
4560,button-name
4560,document-title
4560,select-name
4560,button-name
4561,button-name
4561,document-title
4561,select-name
4561,button-name
4562,button-name
4562,document-title
4562,select-name
4562,button-name
4563,button-name
4563,document-title
4563,select-name
4563,button-name
4564,button-name
4564,select-name
4564,button-name
4564,document-title
4565,link-name
4566,link-name
4567,link-name
4568,link-name
4569,button-name
4570,button-name
4571,button-name
4572,button-name
4573,button-name
4574,button-name
4575,button-name
4575,document-title
4576,button-name
4576,document-title
4577,button-name
4577,document-title
4578,button-name
4578,document-title
4579,button-name
4579,document-title
4580,button-name
4580,document-title
4581,button-name
4581,document-title
4582,button-name
4582,document-title
4583,button-name
4583,document-title
4584,button-name
4584,document-title
4585,button-name
4585,document-title
4586,button-name
4586,document-title
4587,button-name
4587,document-title
4588,button-name
4588,document-title
4589,button-name
4589,document-title
4590,button-name
4590,document-title
4591,button-name
4591,document-title
4592,button-name
4592,document-title
4593,button-name
4593,document-title
4594,button-name
4594,document-title
4595,button-name
4595,document-title
4596,button-name
4596,document-title
4597,button-name
4597,document-title
4598,button-name
4598,document-title
4599,button-name
4599,document-title
4600,button-name
4600,document-title
4667,button-name
4667,button-name
4667,button-name
4668,button-name
4668,button-name
4668,button-name
4669,button-name
4669,button-name
4669,button-name
4670,button-name
4670,button-name
4670,button-name
4670,button-name
4670,button-name
4670,button-name
4670,button-name
4671,button-name
4671,button-name
4671,button-name
4671,button-name
4671,button-name
4671,button-name
4671,button-name
4672,button-name
4672,button-name
4672,button-name
4672,button-name
4672,button-name
4672,button-name
4672,button-name
4673,button-name
4673,button-name
4673,button-name
4673,button-name
4673,button-name
4673,button-name
4673,button-name
4674,button-name
4674,button-name
4674,button-name
4674,button-name
4674,button-name
4674,button-name
4674,button-name
4675,button-name
4675,button-name
4675,button-name
4675,button-name
4675,button-name
4675,button-name
4675,button-name
4675,button-name
4676,button-name
4676,button-name
4676,button-name
4676,button-name
4676,button-name
4676,button-name
4676,button-name
4676,button-name
4677,button-name
4677,button-name
4677,button-name
4677,button-name
4677,button-name
4677,button-name
4677,button-name
4677,button-name
4677,button-name
4677,button-name
4677,button-name
4677,button-name
4678,button-name
4678,button-name
4678,button-name
4678,button-name
4678,button-name
4678,button-name
4678,button-name
4678,button-name
4678,button-name
4678,button-name
4678,button-name
4678,button-name
4679,button-name
4679,button-name
4679,button-name
4679,button-name
4679,button-name
4679,button-name
4679,button-name
4679,button-name
4679,button-name
4679,button-name
4679,button-name
4679,button-name
4680,button-name
4680,button-name
4680,button-name
4680,button-name
4680,button-name
4680,button-name
4680,button-name
4680,button-name
4680,button-name
4680,button-name
4680,button-name
4680,button-name
4681,button-name
4681,button-name
4681,button-name
4681,button-name
4681,button-name
4681,button-name
4681,button-name
4681,button-name
4681,button-name
4681,button-name
4681,button-name
4681,button-name
4682,button-name
4682,button-name
4682,button-name
4682,button-name
4682,button-name
4682,button-name
4682,button-name
4682,button-name
4682,button-name
4682,button-name
4682,button-name
4682,button-name
4683,button-name
4683,button-name
4683,button-name
4683,button-name
4683,button-name
4683,button-name
4683,button-name
4683,button-name
4683,button-name
4683,button-name
4683,button-name
4683,button-name
4684,button-name
4684,button-name
4684,button-name
4684,button-name
4684,button-name
4684,button-name
4684,button-name
4684,button-name
4684,button-name
4684,button-name
4684,button-name
4684,button-name
4685,button-name
4685,button-name
4685,button-name
4685,button-name
4685,button-name
4685,button-name
4685,button-name
4685,button-name
4685,button-name
4685,button-name
4685,button-name
4685,button-name
4686,button-name
4686,button-name
4686,button-name
4686,button-name
4686,button-name
4686,button-name
4686,button-name
4686,button-name
4686,button-name
4686,button-name
4686,button-name
4686,button-name
4687,button-name
4687,button-name
4687,button-name
4687,button-name
4687,button-name
4687,button-name
4687,button-name
4687,button-name
4687,button-name
4687,button-name
4687,button-name
4687,button-name
4688,button-name
4688,button-name
4688,button-name
4688,button-name
4688,button-name
4688,button-name
4688,button-name
4688,button-name
4688,button-name
4688,button-name
4688,button-name
4688,button-name
4689,button-name
4689,button-name
4689,button-name
4689,button-name
4689,button-name
4689,button-name
4689,button-name
4689,button-name
4689,button-name
4689,button-name
4689,button-name
4689,button-name
4690,button-name
4690,button-name
4690,button-name
4690,button-name
4690,button-name
4690,button-name
4690,button-name
4690,button-name
4690,button-name
4690,button-name
4690,button-name
4690,button-name
4691,button-name
4691,button-name
4691,button-name
4691,button-name
4691,button-name
4691,button-name
4691,button-name
4691,button-name
4691,button-name
4691,button-name
4691,button-name
4691,button-name
4692,button-name
4692,button-name
4692,button-name
4692,button-name
4692,button-name
4692,button-name
4692,button-name
4692,button-name
4692,button-name
4692,button-name
4692,button-name
4692,button-name
4693,button-name
4693,button-name
4693,button-name
4693,button-name
4693,button-name
4693,button-name
4693,button-name
4693,button-name
4693,button-name
4693,button-name
4693,button-name
4693,button-name
4694,button-name
4694,button-name
4694,button-name
4694,button-name
4694,button-name
4694,button-name
4694,button-name
4694,button-name
4694,button-name
4694,button-name
4694,button-name
4694,button-name
4695,label
4695,button-name
4695,button-name
4695,label
4695,button-name
4695,button-name
4695,button-name
4695,button-name
4695,button-name
4695,button-name
4695,button-name
4695,button-name
4695,button-name
4695,button-name
4696,button-name
4696,button-name
4696,button-name
4696,label
4696,button-name
4696,button-name
4696,button-name
4696,label
4696,button-name
4696,button-name
4696,button-name
4696,button-name
4696,button-name
4696,button-name
4697,button-name
4697,button-name
4697,label
4697,button-name
4697,button-name
4697,label
4697,button-name
4697,button-name
4697,button-name
4697,button-name
4697,button-name
4697,button-name
4697,button-name
4697,button-name
4698,button-name
4698,button-name
4698,label
4698,button-name
4698,button-name
4698,label
4698,button-name
4698,button-name
4698,button-name
4698,button-name
4698,button-name
4698,button-name
4698,button-name
4698,button-name
4699,button-name
4699,label
4699,label
4699,button-name
4699,button-name
4699,button-name
4699,button-name
4699,button-name
4699,button-name
4699,button-name
4699,button-name
4699,document-title
4699,button-name
4699,button-name
4699,button-name
4700,button-name
4700,button-name
4700,label
4700,label
4700,button-name
4700,button-name
4700,label
4700,label
4700,button-name
4700,button-name
4700,button-name
4700,button-name
4700,button-name
4700,button-name
4701,button-name
4701,button-name
4701,label
4701,label
4701,button-name
4701,label
4701,button-name
4701,label
4701,button-name
4701,button-name
4701,button-name
4701,button-name
4701,button-name
4701,button-name
4702,button-name
4702,button-name
4702,label
4702,label
4702,button-name
4702,label
4702,button-name
4702,label
4702,button-name
4702,button-name
4702,button-name
4702,button-name
4702,button-name
4702,button-name
4703,frame-title
4703,label
4936,document-title
4937,document-title
4938,document-title
4939,document-title
4940,document-title
4941,document-title
4942,document-title
4943,document-title
4944,document-title
4945,document-title
4946,document-title
4947,document-title
4948,document-title
4949,document-title
4950,document-title
4951,button-name
4951,button-name
4951,label
4952,button-name
4952,label
4952,button-name
4953,button-name
4953,label
4953,button-name
4954,button-name
4954,document-title
4954,label
4954,button-name
4955,document-title
4955,button-name
4955,label
4955,button-name
4956,document-title
4956,button-name
4956,button-name
4956,label
4957,button-name
4957,document-title
4957,label
4957,button-name
4958,button-name
4958,document-title
4958,label
4958,button-name
4959,button-name
4959,document-title
4959,label
4959,button-name
4960,label
4960,document-title
4960,button-name
4960,button-name
4961,button-name
4961,select-name
4961,label
4961,document-title
4961,button-name
4961,label
4962,button-name
4962,select-name
4962,label
4962,document-title
4962,button-name
4962,label
4963,label
4963,label
4963,button-name
4963,select-name
4963,label
4963,label
4963,button-name
4963,button-name
4964,label
4964,label
4964,button-name
4964,label
4964,label
4964,button-name
4964,button-name
4965,label
4965,label
4965,button-name
4965,label
4965,label
4965,button-name
4965,button-name
4966,label
4966,label
4966,button-name
4966,label
4966,label
4966,button-name
4966,button-name
4967,label
4967,label
4967,button-name
4967,label
4968,label
4968,label
4968,button-name
4968,label
4969,label
4969,label
4969,button-name
4969,label
4970,label
4970,label
4970,button-name
4970,label
4971,label
4971,label
4971,button-name
4971,label
4972,label
4972,label
4972,button-name
4972,label
4973,label
4973,label
4973,button-name
4973,label
4974,label
4974,label
4974,button-name
4974,label
4975,label
4975,label
4975,button-name
4975,label
4976,label
4976,label
4976,button-name
4976,label
4977,label
4977,label
4977,button-name
4977,label
4978,label
4978,label
4978,button-name
4978,label
4979,label
4979,label
4979,button-name
4979,label
4980,label
4980,label
4980,button-name
4980,label
4981,label
4981,label
4981,button-name
4981,label
4982,label
4982,label
4982,button-name
4982,label
4983,label
4983,label
4983,button-name
4983,label
4984,label
4984,label
4984,button-name
4984,label
4985,label
4985,button-name
4985,label
4985,label
4986,label
4986,button-name
4986,label
4986,label
4993,document-title
4994,document-title
4994,image-alt
4995,image-alt
4995,document-title
4996,image-alt
4997,image-alt
4998,image-alt
4999,image-alt
5000,image-alt
5001,image-alt
5002,image-alt
5003,image-alt
5004,document-title
5004,image-alt
5005,document-title
5005,image-alt
5006,document-title
5007,document-title
5008,document-title
5009,document-title
5010,document-title
5011,document-title
5012,document-title
5013,document-title
5014,document-title
5015,document-title
5016,document-title
5017,document-title
5018,document-title
5019,document-title
5020,document-title
5021,document-title
5022,document-title
5024,link-name
5024,document-title
5025,listitem
5025,listitem
5025,image-alt
5025,label
5025,button-name
5025,listitem
5025,image-alt
5025,label
5026,image-alt
5026,label
5026,listitem
5026,listitem
5026,button-name
5026,image-alt
5026,label
5027,image-alt
5027,label
5027,listitem
5027,listitem
5027,button-name
5027,image-alt
5027,label
5028,listitem
5028,button-name
5028,listitem
5028,image-alt
5028,label
5028,image-alt
5028,label
5029,label
5029,listitem
5029,listitem
5029,button-name
5029,image-alt
5029,label
5029,image-alt
5029,label
5030,label
5030,listitem
5030,listitem
5030,button-name
5030,image-alt
5030,label
5030,image-alt
5030,label
5031,label
5031,listitem
5031,listitem
5031,button-name
5031,image-alt
5031,label
5031,image-alt
5031,label
5032,label
5032,listitem
5032,listitem
5032,button-name
5032,image-alt
5032,label
5032,image-alt
5032,label
5033,label
5033,listitem
5033,listitem
5033,button-name
5033,image-alt
5033,label
5033,image-alt
5033,label
5034,label
5034,listitem
5034,listitem
5034,button-name
5034,image-alt
5034,label
5034,image-alt
5034,label
5035,listitem
5035,listitem
5035,button-name
5035,image-alt
5035,label
5035,label
5035,image-alt
5035,label
5036,listitem
5036,listitem
5036,button-name
5036,image-alt
5036,label
5036,label
5036,image-alt
5036,label
5037,image-alt
5037,label
5037,listitem
5037,button-name
5037,listitem
5037,label
5037,image-alt
5037,label
5038,image-alt
5038,label
5038,listitem
5038,button-name
5038,listitem
5038,label
5038,image-alt
5038,label
5039,image-alt
5039,label
5039,listitem
5039,button-name
5039,label
5039,listitem
5039,image-alt
5039,label
5040,image-alt
5040,label
5040,listitem
5040,button-name
5040,label
5040,listitem
5040,image-alt
5040,label
5041,image-alt
5041,label
5041,button-name
5041,label
5041,image-alt
5041,label
5042,image-alt
5042,label
5042,button-name
5042,label
5042,image-alt
5042,label
5043,image-alt
5043,label
5043,label
5043,button-name
5043,image-alt
5043,label
5044,image-alt
5044,label
5044,label
5044,button-name
5044,image-alt
5044,label
5045,image-alt
5045,label
5045,label
5045,button-name
5045,image-alt
5045,label
5046,image-alt
5046,label
5046,label
5046,button-name
5046,image-alt
5046,label
5047,image-alt
5047,label
5047,label
5047,button-name
5047,image-alt
5047,label
5048,image-alt
5048,label
5048,label
5048,button-name
5048,image-alt
5048,label
5049,image-alt
5049,label
5049,label
5049,button-name
5049,image-alt
5049,label
5050,image-alt
5050,label
5050,label
5050,button-name
5050,image-alt
5050,label
5051,image-alt
5051,label
5051,label
5051,button-name
5051,image-alt
5051,label
5052,image-alt
5052,label
5052,label
5052,button-name
5052,image-alt
5052,label
5053,image-alt
5053,label
5053,label
5053,button-name
5053,image-alt
5053,label
5054,image-alt
5054,label
5054,label
5054,button-name
5054,image-alt
5054,label
5055,image-alt
5055,label
5055,label
5055,button-name
5055,image-alt
5055,label
5056,image-alt
5056,label
5056,label
5056,button-name
5056,image-alt
5056,label
5057,image-alt
5057,label
5057,label
5057,button-name
5057,image-alt
5057,label
5058,image-alt
5058,label
5058,label
5058,button-name
5058,image-alt
5058,label
5059,image-alt
5059,label
5059,label
5059,button-name
5059,image-alt
5059,label
5060,image-alt
5060,label
5060,label
5060,button-name
5060,image-alt
5060,label
5061,image-alt
5061,aria-command-name
5062,image-alt
5062,aria-command-name
5063,image-alt
5063,aria-command-name
5064,image-alt
5064,aria-command-name
5065,image-alt
5065,aria-command-name
5066,image-alt
5066,aria-command-name
5067,image-alt
5067,aria-command-name
5068,image-alt
5068,aria-command-name
5069,image-alt
5069,aria-command-name
5070,aria-command-name
5070,image-alt
5071,aria-command-name
5071,image-alt
5072,aria-command-name
5072,image-alt
5073,aria-command-name
5073,image-alt
5074,aria-command-name
5074,image-alt
5075,aria-command-name
5075,image-alt
5076,aria-command-name
5076,image-alt
5077,aria-command-name
5077,image-alt
5078,aria-command-name
5078,image-alt
5079,aria-command-name
5079,image-alt
5080,aria-command-name
5080,image-alt
5081,aria-command-name
5081,image-alt
5082,aria-command-name
5082,image-alt
5083,aria-command-name
5083,image-alt
5084,aria-command-name
5084,image-alt
5085,aria-command-name
5085,image-alt
5086,aria-command-name
5086,image-alt
5087,aria-command-name
5087,image-alt
5088,aria-command-name
5088,image-alt
5089,aria-command-name
5089,image-alt
5090,aria-command-name
5090,image-alt
5091,aria-command-name
5091,image-alt
5092,image-alt
5092,aria-command-name
5093,image-alt
5093,aria-command-name
5094,aria-command-name
5094,image-alt
5095,aria-command-name
5095,image-alt
5096,image-alt
5096,aria-command-name
5113,image-alt
5113,html-has-lang
5113,label
5113,label
5113,html-has-lang
5114,label
5114,image-alt
5114,html-has-lang
5114,html-has-lang
5114,label
5115,label
5115,html-has-lang
5115,image-alt
5115,label
5115,label
5115,label
5115,html-has-lang
5116,label
5116,html-has-lang
5116,image-alt
5116,label
5116,label
5116,label
5116,html-has-lang
5117,label
5117,html-has-lang
5117,image-alt
5117,label
5117,label
5117,label
5117,html-has-lang
5118,label
5118,image-alt
5118,label
5118,label
5118,label
5119,label
5119,image-alt
5119,label
5119,label
5119,label
5120,label
5120,image-alt
5120,label
5120,label
5120,label
5121,label
5121,image-alt
5121,label
5121,label
5121,label
5122,label
5122,image-alt
5122,label
5122,label
5122,label
5123,label
5123,image-alt
5123,label
5123,label
5123,label
5124,label
5124,image-alt
5124,label
5124,label
5124,label
5125,label
5125,image-alt
5125,label
5125,label
5125,label
5126,label
5126,image-alt
5126,label
5126,label
5126,label
5127,label
5127,image-alt
5127,label
5127,label
5127,label
5128,label
5128,image-alt
5128,label
5128,label
5128,label
5129,label
5129,image-alt
5129,label
5129,label
5129,label
5130,label
5130,image-alt
5130,label
5130,label
5130,label
5131,label
5131,label
5131,label
5131,image-alt
5131,label
5131,label
5131,label
5131,label
5132,image-alt
5132,label
5132,label
5132,label
5132,label
5132,label
5133,image-alt
5133,label
5133,label
5133,label
5133,label
5133,label
5134,image-alt
5134,label
5134,label
5134,label
5134,label
5134,label
5135,image-alt
5135,label
5135,label
5135,label
5135,label
5135,label
5136,image-alt
5136,label
5136,label
5136,label
5136,label
5136,label
5137,image-alt
5137,label
5137,label
5137,label
5137,label
5137,label
5138,image-alt
5138,label
5138,label
5138,label
5138,label
5138,label
5139,image-alt
5139,label
5139,label
5139,label
5139,label
5139,label
5140,label
5140,label
5140,label
5140,label
5140,image-alt
5140,label
5141,label
5141,label
5141,image-alt
5141,label
5141,label
5141,label
5142,label
5142,label
5142,label
5142,image-alt
5142,button-name
5142,label
5142,label
5143,label
5143,label
5143,label
5143,image-alt
5143,button-name
5143,label
5143,label
5144,label
5144,label
5144,label
5144,image-alt
5144,button-name
5144,label
5144,label
5145,label
5145,label
5145,label
5145,image-alt
5145,button-name
5145,label
5145,label
5146,label
5146,label
5146,label
5146,image-alt
5146,button-name
5146,label
5146,label
5147,label
5147,label
5147,label
5147,image-alt
5147,button-name
5147,label
5147,label
5148,label
5148,label
5148,label
5148,image-alt
5148,button-name
5148,label
5148,label
5199,aria-input-field-name
5199,label
5200,aria-input-field-name
5200,label
5201,aria-input-field-name
5201,label
5202,aria-input-field-name
5202,label
5203,aria-input-field-name
5203,label
5208,label
5209,label
5246,link-name
5246,link-name
5247,link-name
5247,link-name
5248,link-name
5248,link-name
5249,link-name
5249,link-name
5250,link-name
5250,link-name
5251,link-name
5251,link-name
5252,link-name
5252,link-name
5253,link-name
5253,link-name
5255,button-name
5255,image-alt
5255,button-name
5255,button-name
5255,label
5255,button-name
5255,button-name
5255,label
5255,button-name
5255,button-name
5255,label
5255,label
5255,button-name
5255,button-name
5256,button-name
5256,button-name
5256,label
5256,button-name
5256,label
